sampno,city,perno,vehno,urbrur,hhfaminc,veh_year,fuel_type_nrel,vmt_mile,mpg_std
40052926,OAKLAND,1,1,1,6,2014,Gasoline,17.87,32.1
40052926,OAKLAND,1,1,1,6,2014,Gasoline,2.473,32.1
30001286,SAN FRANCISCO,1,1,1,11,2015,Gasoline,13.331,33.3
30001286,SAN FRANCISCO,2,1,1,11,2015,Gasoline,13.331,33.3
30001286,SAN FRANCISCO,3,1,1,11,2015,Gasoline,13.331,33.3
30001286,SAN FRANCISCO,1,1,1,11,2015,Gasoline,13.389,33.3
30001286,SAN FRANCISCO,2,1,1,11,2015,Gasoline,13.389,33.3
30001286,SAN FRANCISCO,3,1,1,11,2015,Gasoline,13.389,33.3
30001286,SAN FRANCISCO,1,1,1,11,2015,Gasoline,0.491,33.3
30001286,SAN FRANCISCO,2,1,1,11,2015,Gasoline,0.491,33.3
30001286,SAN FRANCISCO,3,1,1,11,2015,Gasoline,0.491,33.3
30001286,SAN FRANCISCO,1,1,1,11,2015,Gasoline,0.491,33.3
30001286,SAN FRANCISCO,2,1,1,11,2015,Gasoline,0.491,33.3
30001286,SAN FRANCISCO,3,1,1,11,2015,Gasoline,0.491,33.3
30001757,SAN FRANCISCO,1,1,1,8,2005,Gasoline,2.712,27.5
30001757,SAN FRANCISCO,1,1,1,8,2005,Gasoline,1.494,27.5
30001757,SAN FRANCISCO,1,1,1,8,2005,Gasoline,0.853,27.5
30001757,SAN FRANCISCO,1,2,1,8,2003,Gasoline,2.712,27.5
30001757,SAN FRANCISCO,1,2,1,8,2003,Gasoline,1.494,27.5
30001757,SAN FRANCISCO,1,2,1,8,2003,Gasoline,0.853,27.5
30001757,SAN FRANCISCO,1,1,1,8,2005,Gasoline,2.712,27.5
30001757,SAN FRANCISCO,1,1,1,8,2005,Gasoline,1.494,27.5
30001757,SAN FRANCISCO,1,1,1,8,2005,Gasoline,0.853,27.5
30001757,SAN FRANCISCO,1,2,1,8,2003,Gasoline,2.712,27.5
30001757,SAN FRANCISCO,1,2,1,8,2003,Gasoline,1.494,27.5
30001757,SAN FRANCISCO,1,2,1,8,2003,Gasoline,0.853,27.5
30001757,SAN FRANCISCO,1,1,1,8,2005,Gasoline,2.712,27.5
30001757,SAN FRANCISCO,1,1,1,8,2005,Gasoline,1.494,27.5
30001757,SAN FRANCISCO,1,1,1,8,2005,Gasoline,0.853,27.5
30001757,SAN FRANCISCO,1,2,1,8,2003,Gasoline,2.712,27.5
30001757,SAN FRANCISCO,1,2,1,8,2003,Gasoline,1.494,27.5
30001757,SAN FRANCISCO,1,2,1,8,2003,Gasoline,0.853,27.5
30002316,SAN FRANCISCO,1,1,1,8,2012,Gasoline,1.334,30.7
30002316,SAN FRANCISCO,2,1,1,8,2012,Gasoline,1.334,30.7
30002316,SAN FRANCISCO,1,1,1,8,2012,Gasoline,2.101,30.7
30002316,SAN FRANCISCO,2,1,1,8,2012,Gasoline,2.101,30.7
30002316,SAN FRANCISCO,1,1,1,8,2012,Gasoline,4.867,30.7
30002316,SAN FRANCISCO,2,1,1,8,2012,Gasoline,4.867,30.7
30002316,SAN FRANCISCO,1,1,1,8,2012,Gasoline,4.717,30.7
30002316,SAN FRANCISCO,2,1,1,8,2012,Gasoline,4.717,30.7
30002949,ALAMEDA,1,2,1,8,2010,Gasoline,2.061,27.5
30002949,ALAMEDA,2,2,1,8,2010,Gasoline,2.061,27.5
30002949,ALAMEDA,1,2,1,8,2010,Gasoline,12.68,27.5
30002949,ALAMEDA,2,2,1,8,2010,Gasoline,12.68,27.5
30002949,ALAMEDA,1,2,1,8,2010,Gasoline,47.347,27.5
30002949,ALAMEDA,2,2,1,8,2010,Gasoline,47.347,27.5
30002949,ALAMEDA,1,2,1,8,2010,Gasoline,47.886,27.5
30002949,ALAMEDA,2,2,1,8,2010,Gasoline,47.886,27.5
30002949,ALAMEDA,1,2,1,8,2010,Gasoline,12.136,27.5
30002949,ALAMEDA,2,2,1,8,2010,Gasoline,12.136,27.5
30002949,ALAMEDA,1,2,1,8,2010,Gasoline,6.775,27.5
30002949,ALAMEDA,2,2,1,8,2010,Gasoline,6.775,27.5
30002949,ALAMEDA,1,2,1,8,2010,Gasoline,7.175,27.5
30002949,ALAMEDA,2,2,1,8,2010,Gasoline,7.175,27.5
30002949,ALAMEDA,1,2,1,8,2010,Gasoline,2.09,27.5
30002949,ALAMEDA,2,2,1,8,2010,Gasoline,2.09,27.5
30002949,ALAMEDA,1,3,1,8,2009,Gasoline,2.061,27.5
30002949,ALAMEDA,2,3,1,8,2009,Gasoline,2.061,27.5
30002949,ALAMEDA,1,3,1,8,2009,Gasoline,12.68,27.5
30002949,ALAMEDA,2,3,1,8,2009,Gasoline,12.68,27.5
30002949,ALAMEDA,1,3,1,8,2009,Gasoline,47.347,27.5
30002949,ALAMEDA,2,3,1,8,2009,Gasoline,47.347,27.5
30002949,ALAMEDA,1,3,1,8,2009,Gasoline,47.886,27.5
30002949,ALAMEDA,2,3,1,8,2009,Gasoline,47.886,27.5
30002949,ALAMEDA,1,3,1,8,2009,Gasoline,12.136,27.5
30002949,ALAMEDA,2,3,1,8,2009,Gasoline,12.136,27.5
30002949,ALAMEDA,1,3,1,8,2009,Gasoline,6.775,27.5
30002949,ALAMEDA,2,3,1,8,2009,Gasoline,6.775,27.5
30002949,ALAMEDA,1,3,1,8,2009,Gasoline,7.175,27.5
30002949,ALAMEDA,2,3,1,8,2009,Gasoline,7.175,27.5
30002949,ALAMEDA,1,3,1,8,2009,Gasoline,2.09,27.5
30002949,ALAMEDA,2,3,1,8,2009,Gasoline,2.09,27.5
30002949,ALAMEDA,1,1,1,8,2015,Gasoline,2.061,33.3
30002949,ALAMEDA,2,1,1,8,2015,Gasoline,2.061,33.3
30002949,ALAMEDA,1,1,1,8,2015,Gasoline,12.68,33.3
30002949,ALAMEDA,2,1,1,8,2015,Gasoline,12.68,33.3
30002949,ALAMEDA,1,1,1,8,2015,Gasoline,47.347,33.3
30002949,ALAMEDA,2,1,1,8,2015,Gasoline,47.347,33.3
30002949,ALAMEDA,1,1,1,8,2015,Gasoline,47.886,33.3
30002949,ALAMEDA,2,1,1,8,2015,Gasoline,47.886,33.3
30002949,ALAMEDA,1,1,1,8,2015,Gasoline,12.136,33.3
30002949,ALAMEDA,2,1,1,8,2015,Gasoline,12.136,33.3
30002949,ALAMEDA,1,1,1,8,2015,Gasoline,6.775,33.3
30002949,ALAMEDA,2,1,1,8,2015,Gasoline,6.775,33.3
30002949,ALAMEDA,1,1,1,8,2015,Gasoline,7.175,33.3
30002949,ALAMEDA,2,1,1,8,2015,Gasoline,7.175,33.3
30002949,ALAMEDA,1,1,1,8,2015,Gasoline,2.09,33.3
30002949,ALAMEDA,2,1,1,8,2015,Gasoline,2.09,33.3
30003650,OAKLAND,1,1,1,7,2008,Gasoline,17.454,27.5
30003650,OAKLAND,1,1,1,7,2008,Gasoline,17.087,27.5
30003650,OAKLAND,1,1,1,7,2008,Gasoline,9.669,27.5
30003650,OAKLAND,1,1,1,7,2008,Gasoline,9.318,27.5
30003703,SAN FRANCISCO,1,1,1,10,2005,Gasoline,0.923,27.5
30003703,SAN FRANCISCO,2,1,1,10,2005,Gasoline,0.923,27.5
30003703,SAN FRANCISCO,1,1,1,10,2005,Gasoline,1.168,27.5
30003703,SAN FRANCISCO,2,1,1,10,2005,Gasoline,1.168,27.5
30003703,SAN FRANCISCO,1,1,1,10,2005,Gasoline,0.518,27.5
30003703,SAN FRANCISCO,2,1,1,10,2005,Gasoline,0.518,27.5
30003703,SAN FRANCISCO,1,1,1,10,2005,Gasoline,0.783,27.5
30003703,SAN FRANCISCO,2,1,1,10,2005,Gasoline,0.783,27.5
30003703,SAN FRANCISCO,1,1,1,10,2005,Gasoline,1.432,27.5
30003703,SAN FRANCISCO,2,1,1,10,2005,Gasoline,1.432,27.5
30003703,SAN FRANCISCO,1,1,1,10,2005,Gasoline,2.052,27.5
30003703,SAN FRANCISCO,2,1,1,10,2005,Gasoline,2.052,27.5
30003703,SAN FRANCISCO,1,1,1,10,2005,Gasoline,3.17,27.5
30003703,SAN FRANCISCO,2,1,1,10,2005,Gasoline,3.17,27.5
30003703,SAN FRANCISCO,1,1,1,10,2005,Gasoline,3.17,27.5
30003703,SAN FRANCISCO,2,1,1,10,2005,Gasoline,3.17,27.5
30003703,SAN FRANCISCO,1,1,1,10,2005,Gasoline,3.169,27.5
30003703,SAN FRANCISCO,2,1,1,10,2005,Gasoline,3.169,27.5
30003703,SAN FRANCISCO,1,1,1,10,2005,Gasoline,0.923,27.5
30003703,SAN FRANCISCO,2,1,1,10,2005,Gasoline,0.923,27.5
30003703,SAN FRANCISCO,1,1,1,10,2005,Gasoline,1.168,27.5
30003703,SAN FRANCISCO,2,1,1,10,2005,Gasoline,1.168,27.5
30003703,SAN FRANCISCO,1,1,1,10,2005,Gasoline,0.518,27.5
30003703,SAN FRANCISCO,2,1,1,10,2005,Gasoline,0.518,27.5
30003703,SAN FRANCISCO,1,1,1,10,2005,Gasoline,0.783,27.5
30003703,SAN FRANCISCO,2,1,1,10,2005,Gasoline,0.783,27.5
30003703,SAN FRANCISCO,1,1,1,10,2005,Gasoline,1.432,27.5
30003703,SAN FRANCISCO,2,1,1,10,2005,Gasoline,1.432,27.5
30003703,SAN FRANCISCO,1,1,1,10,2005,Gasoline,2.052,27.5
30003703,SAN FRANCISCO,2,1,1,10,2005,Gasoline,2.052,27.5
30003703,SAN FRANCISCO,1,1,1,10,2005,Gasoline,3.17,27.5
30003703,SAN FRANCISCO,2,1,1,10,2005,Gasoline,3.17,27.5
30003703,SAN FRANCISCO,1,1,1,10,2005,Gasoline,3.17,27.5
30003703,SAN FRANCISCO,2,1,1,10,2005,Gasoline,3.17,27.5
30003703,SAN FRANCISCO,1,1,1,10,2005,Gasoline,3.169,27.5
30003703,SAN FRANCISCO,2,1,1,10,2005,Gasoline,3.169,27.5
30003703,SAN FRANCISCO,1,1,1,10,2005,Gasoline,0.923,27.5
30003703,SAN FRANCISCO,2,1,1,10,2005,Gasoline,0.923,27.5
30003703,SAN FRANCISCO,1,1,1,10,2005,Gasoline,1.168,27.5
30003703,SAN FRANCISCO,2,1,1,10,2005,Gasoline,1.168,27.5
30003703,SAN FRANCISCO,1,1,1,10,2005,Gasoline,0.518,27.5
30003703,SAN FRANCISCO,2,1,1,10,2005,Gasoline,0.518,27.5
30003703,SAN FRANCISCO,1,1,1,10,2005,Gasoline,0.783,27.5
30003703,SAN FRANCISCO,2,1,1,10,2005,Gasoline,0.783,27.5
30003703,SAN FRANCISCO,1,1,1,10,2005,Gasoline,1.432,27.5
30003703,SAN FRANCISCO,2,1,1,10,2005,Gasoline,1.432,27.5
30003703,SAN FRANCISCO,1,1,1,10,2005,Gasoline,2.052,27.5
30003703,SAN FRANCISCO,2,1,1,10,2005,Gasoline,2.052,27.5
30003703,SAN FRANCISCO,1,1,1,10,2005,Gasoline,3.17,27.5
30003703,SAN FRANCISCO,2,1,1,10,2005,Gasoline,3.17,27.5
30003703,SAN FRANCISCO,1,1,1,10,2005,Gasoline,3.17,27.5
30003703,SAN FRANCISCO,2,1,1,10,2005,Gasoline,3.17,27.5
30003703,SAN FRANCISCO,1,1,1,10,2005,Gasoline,3.169,27.5
30003703,SAN FRANCISCO,2,1,1,10,2005,Gasoline,3.169,27.5
30003703,SAN FRANCISCO,1,1,1,10,2005,Gasoline,0.923,27.5
30003703,SAN FRANCISCO,2,1,1,10,2005,Gasoline,0.923,27.5
30003703,SAN FRANCISCO,1,1,1,10,2005,Gasoline,1.168,27.5
30003703,SAN FRANCISCO,2,1,1,10,2005,Gasoline,1.168,27.5
30003703,SAN FRANCISCO,1,1,1,10,2005,Gasoline,0.518,27.5
30003703,SAN FRANCISCO,2,1,1,10,2005,Gasoline,0.518,27.5
30003703,SAN FRANCISCO,1,1,1,10,2005,Gasoline,0.783,27.5
30003703,SAN FRANCISCO,2,1,1,10,2005,Gasoline,0.783,27.5
30003703,SAN FRANCISCO,1,1,1,10,2005,Gasoline,1.432,27.5
30003703,SAN FRANCISCO,2,1,1,10,2005,Gasoline,1.432,27.5
30003703,SAN FRANCISCO,1,1,1,10,2005,Gasoline,2.052,27.5
30003703,SAN FRANCISCO,2,1,1,10,2005,Gasoline,2.052,27.5
30003703,SAN FRANCISCO,1,1,1,10,2005,Gasoline,3.17,27.5
30003703,SAN FRANCISCO,2,1,1,10,2005,Gasoline,3.17,27.5
30003703,SAN FRANCISCO,1,1,1,10,2005,Gasoline,3.17,27.5
30003703,SAN FRANCISCO,2,1,1,10,2005,Gasoline,3.17,27.5
30003703,SAN FRANCISCO,1,1,1,10,2005,Gasoline,3.169,27.5
30003703,SAN FRANCISCO,2,1,1,10,2005,Gasoline,3.169,27.5
30003703,SAN FRANCISCO,1,1,1,10,2005,Gasoline,0.923,27.5
30003703,SAN FRANCISCO,2,1,1,10,2005,Gasoline,0.923,27.5
30003703,SAN FRANCISCO,1,1,1,10,2005,Gasoline,1.168,27.5
30003703,SAN FRANCISCO,2,1,1,10,2005,Gasoline,1.168,27.5
30003703,SAN FRANCISCO,1,1,1,10,2005,Gasoline,0.518,27.5
30003703,SAN FRANCISCO,2,1,1,10,2005,Gasoline,0.518,27.5
30003703,SAN FRANCISCO,1,1,1,10,2005,Gasoline,0.783,27.5
30003703,SAN FRANCISCO,2,1,1,10,2005,Gasoline,0.783,27.5
30003703,SAN FRANCISCO,1,1,1,10,2005,Gasoline,1.432,27.5
30003703,SAN FRANCISCO,2,1,1,10,2005,Gasoline,1.432,27.5
30003703,SAN FRANCISCO,1,1,1,10,2005,Gasoline,2.052,27.5
30003703,SAN FRANCISCO,2,1,1,10,2005,Gasoline,2.052,27.5
30003703,SAN FRANCISCO,1,1,1,10,2005,Gasoline,3.17,27.5
30003703,SAN FRANCISCO,2,1,1,10,2005,Gasoline,3.17,27.5
30003703,SAN FRANCISCO,1,1,1,10,2005,Gasoline,3.17,27.5
30003703,SAN FRANCISCO,2,1,1,10,2005,Gasoline,3.17,27.5
30003703,SAN FRANCISCO,1,1,1,10,2005,Gasoline,3.169,27.5
30003703,SAN FRANCISCO,2,1,1,10,2005,Gasoline,3.169,27.5
30004504,SAN FRANCISCO,1,1,1,11,2014,Gasoline,13.122,32.1
30004504,SAN FRANCISCO,2,1,1,11,2014,Gasoline,13.122,32.1
30004504,SAN FRANCISCO,3,1,1,11,2014,Gasoline,13.122,32.1
30004504,SAN FRANCISCO,4,1,1,11,2014,Gasoline,13.122,32.1
30004504,SAN FRANCISCO,1,1,1,11,2014,Gasoline,2.93,32.1
30004504,SAN FRANCISCO,2,1,1,11,2014,Gasoline,2.93,32.1
30004504,SAN FRANCISCO,3,1,1,11,2014,Gasoline,2.93,32.1
30004504,SAN FRANCISCO,4,1,1,11,2014,Gasoline,2.93,32.1
30004504,SAN FRANCISCO,1,1,1,11,2014,Gasoline,13.208,32.1
30004504,SAN FRANCISCO,2,1,1,11,2014,Gasoline,13.208,32.1
30004504,SAN FRANCISCO,3,1,1,11,2014,Gasoline,13.208,32.1
30004504,SAN FRANCISCO,4,1,1,11,2014,Gasoline,13.208,32.1
30004504,SAN FRANCISCO,1,1,1,11,2014,Gasoline,9.079,32.1
30004504,SAN FRANCISCO,2,1,1,11,2014,Gasoline,9.079,32.1
30004504,SAN FRANCISCO,3,1,1,11,2014,Gasoline,9.079,32.1
30004504,SAN FRANCISCO,4,1,1,11,2014,Gasoline,9.079,32.1
30004504,SAN FRANCISCO,1,1,1,11,2014,Gasoline,5.494,32.1
30004504,SAN FRANCISCO,2,1,1,11,2014,Gasoline,5.494,32.1
30004504,SAN FRANCISCO,3,1,1,11,2014,Gasoline,5.494,32.1
30004504,SAN FRANCISCO,4,1,1,11,2014,Gasoline,5.494,32.1
30004504,SAN FRANCISCO,1,1,1,11,2014,Gasoline,13.122,32.1
30004504,SAN FRANCISCO,2,1,1,11,2014,Gasoline,13.122,32.1
30004504,SAN FRANCISCO,3,1,1,11,2014,Gasoline,13.122,32.1
30004504,SAN FRANCISCO,4,1,1,11,2014,Gasoline,13.122,32.1
30004504,SAN FRANCISCO,1,1,1,11,2014,Gasoline,2.93,32.1
30004504,SAN FRANCISCO,2,1,1,11,2014,Gasoline,2.93,32.1
30004504,SAN FRANCISCO,3,1,1,11,2014,Gasoline,2.93,32.1
30004504,SAN FRANCISCO,4,1,1,11,2014,Gasoline,2.93,32.1
30004504,SAN FRANCISCO,1,1,1,11,2014,Gasoline,13.208,32.1
30004504,SAN FRANCISCO,2,1,1,11,2014,Gasoline,13.208,32.1
30004504,SAN FRANCISCO,3,1,1,11,2014,Gasoline,13.208,32.1
30004504,SAN FRANCISCO,4,1,1,11,2014,Gasoline,13.208,32.1
30004504,SAN FRANCISCO,1,1,1,11,2014,Gasoline,9.079,32.1
30004504,SAN FRANCISCO,2,1,1,11,2014,Gasoline,9.079,32.1
30004504,SAN FRANCISCO,3,1,1,11,2014,Gasoline,9.079,32.1
30004504,SAN FRANCISCO,4,1,1,11,2014,Gasoline,9.079,32.1
30004504,SAN FRANCISCO,1,1,1,11,2014,Gasoline,5.494,32.1
30004504,SAN FRANCISCO,2,1,1,11,2014,Gasoline,5.494,32.1
30004504,SAN FRANCISCO,3,1,1,11,2014,Gasoline,5.494,32.1
30004504,SAN FRANCISCO,4,1,1,11,2014,Gasoline,5.494,32.1
30004504,SAN FRANCISCO,1,1,1,11,2014,Gasoline,13.122,32.1
30004504,SAN FRANCISCO,2,1,1,11,2014,Gasoline,13.122,32.1
30004504,SAN FRANCISCO,3,1,1,11,2014,Gasoline,13.122,32.1
30004504,SAN FRANCISCO,4,1,1,11,2014,Gasoline,13.122,32.1
30004504,SAN FRANCISCO,1,1,1,11,2014,Gasoline,2.93,32.1
30004504,SAN FRANCISCO,2,1,1,11,2014,Gasoline,2.93,32.1
30004504,SAN FRANCISCO,3,1,1,11,2014,Gasoline,2.93,32.1
30004504,SAN FRANCISCO,4,1,1,11,2014,Gasoline,2.93,32.1
30004504,SAN FRANCISCO,1,1,1,11,2014,Gasoline,13.208,32.1
30004504,SAN FRANCISCO,2,1,1,11,2014,Gasoline,13.208,32.1
30004504,SAN FRANCISCO,3,1,1,11,2014,Gasoline,13.208,32.1
30004504,SAN FRANCISCO,4,1,1,11,2014,Gasoline,13.208,32.1
30004504,SAN FRANCISCO,1,1,1,11,2014,Gasoline,9.079,32.1
30004504,SAN FRANCISCO,2,1,1,11,2014,Gasoline,9.079,32.1
30004504,SAN FRANCISCO,3,1,1,11,2014,Gasoline,9.079,32.1
30004504,SAN FRANCISCO,4,1,1,11,2014,Gasoline,9.079,32.1
30004504,SAN FRANCISCO,1,1,1,11,2014,Gasoline,5.494,32.1
30004504,SAN FRANCISCO,2,1,1,11,2014,Gasoline,5.494,32.1
30004504,SAN FRANCISCO,3,1,1,11,2014,Gasoline,5.494,32.1
30004504,SAN FRANCISCO,4,1,1,11,2014,Gasoline,5.494,32.1
30004504,SAN FRANCISCO,1,1,1,11,2014,Gasoline,13.122,32.1
30004504,SAN FRANCISCO,2,1,1,11,2014,Gasoline,13.122,32.1
30004504,SAN FRANCISCO,3,1,1,11,2014,Gasoline,13.122,32.1
30004504,SAN FRANCISCO,4,1,1,11,2014,Gasoline,13.122,32.1
30004504,SAN FRANCISCO,1,1,1,11,2014,Gasoline,2.93,32.1
30004504,SAN FRANCISCO,2,1,1,11,2014,Gasoline,2.93,32.1
30004504,SAN FRANCISCO,3,1,1,11,2014,Gasoline,2.93,32.1
30004504,SAN FRANCISCO,4,1,1,11,2014,Gasoline,2.93,32.1
30004504,SAN FRANCISCO,1,1,1,11,2014,Gasoline,13.208,32.1
30004504,SAN FRANCISCO,2,1,1,11,2014,Gasoline,13.208,32.1
30004504,SAN FRANCISCO,3,1,1,11,2014,Gasoline,13.208,32.1
30004504,SAN FRANCISCO,4,1,1,11,2014,Gasoline,13.208,32.1
30004504,SAN FRANCISCO,1,1,1,11,2014,Gasoline,9.079,32.1
30004504,SAN FRANCISCO,2,1,1,11,2014,Gasoline,9.079,32.1
30004504,SAN FRANCISCO,3,1,1,11,2014,Gasoline,9.079,32.1
30004504,SAN FRANCISCO,4,1,1,11,2014,Gasoline,9.079,32.1
30004504,SAN FRANCISCO,1,1,1,11,2014,Gasoline,5.494,32.1
30004504,SAN FRANCISCO,2,1,1,11,2014,Gasoline,5.494,32.1
30004504,SAN FRANCISCO,3,1,1,11,2014,Gasoline,5.494,32.1
30004504,SAN FRANCISCO,4,1,1,11,2014,Gasoline,5.494,32.1
30004504,SAN FRANCISCO,1,1,1,11,2014,Gasoline,13.122,32.1
30004504,SAN FRANCISCO,2,1,1,11,2014,Gasoline,13.122,32.1
30004504,SAN FRANCISCO,3,1,1,11,2014,Gasoline,13.122,32.1
30004504,SAN FRANCISCO,4,1,1,11,2014,Gasoline,13.122,32.1
30004504,SAN FRANCISCO,1,1,1,11,2014,Gasoline,2.93,32.1
30004504,SAN FRANCISCO,2,1,1,11,2014,Gasoline,2.93,32.1
30004504,SAN FRANCISCO,3,1,1,11,2014,Gasoline,2.93,32.1
30004504,SAN FRANCISCO,4,1,1,11,2014,Gasoline,2.93,32.1
30004504,SAN FRANCISCO,1,1,1,11,2014,Gasoline,13.208,32.1
30004504,SAN FRANCISCO,2,1,1,11,2014,Gasoline,13.208,32.1
30004504,SAN FRANCISCO,3,1,1,11,2014,Gasoline,13.208,32.1
30004504,SAN FRANCISCO,4,1,1,11,2014,Gasoline,13.208,32.1
30004504,SAN FRANCISCO,1,1,1,11,2014,Gasoline,9.079,32.1
30004504,SAN FRANCISCO,2,1,1,11,2014,Gasoline,9.079,32.1
30004504,SAN FRANCISCO,3,1,1,11,2014,Gasoline,9.079,32.1
30004504,SAN FRANCISCO,4,1,1,11,2014,Gasoline,9.079,32.1
30004504,SAN FRANCISCO,1,1,1,11,2014,Gasoline,5.494,32.1
30004504,SAN FRANCISCO,2,1,1,11,2014,Gasoline,5.494,32.1
30004504,SAN FRANCISCO,3,1,1,11,2014,Gasoline,5.494,32.1
30004504,SAN FRANCISCO,4,1,1,11,2014,Gasoline,5.494,32.1
30004504,SAN FRANCISCO,1,1,1,11,2014,Gasoline,13.122,32.1
30004504,SAN FRANCISCO,2,1,1,11,2014,Gasoline,13.122,32.1
30004504,SAN FRANCISCO,3,1,1,11,2014,Gasoline,13.122,32.1
30004504,SAN FRANCISCO,4,1,1,11,2014,Gasoline,13.122,32.1
30004504,SAN FRANCISCO,1,1,1,11,2014,Gasoline,2.93,32.1
30004504,SAN FRANCISCO,2,1,1,11,2014,Gasoline,2.93,32.1
30004504,SAN FRANCISCO,3,1,1,11,2014,Gasoline,2.93,32.1
30004504,SAN FRANCISCO,4,1,1,11,2014,Gasoline,2.93,32.1
30004504,SAN FRANCISCO,1,1,1,11,2014,Gasoline,13.208,32.1
30004504,SAN FRANCISCO,2,1,1,11,2014,Gasoline,13.208,32.1
30004504,SAN FRANCISCO,3,1,1,11,2014,Gasoline,13.208,32.1
30004504,SAN FRANCISCO,4,1,1,11,2014,Gasoline,13.208,32.1
30004504,SAN FRANCISCO,1,1,1,11,2014,Gasoline,9.079,32.1
30004504,SAN FRANCISCO,2,1,1,11,2014,Gasoline,9.079,32.1
30004504,SAN FRANCISCO,3,1,1,11,2014,Gasoline,9.079,32.1
30004504,SAN FRANCISCO,4,1,1,11,2014,Gasoline,9.079,32.1
30004504,SAN FRANCISCO,1,1,1,11,2014,Gasoline,5.494,32.1
30004504,SAN FRANCISCO,2,1,1,11,2014,Gasoline,5.494,32.1
30004504,SAN FRANCISCO,3,1,1,11,2014,Gasoline,5.494,32.1
30004504,SAN FRANCISCO,4,1,1,11,2014,Gasoline,5.494,32.1
30004504,SAN FRANCISCO,1,1,1,11,2014,Gasoline,13.122,32.1
30004504,SAN FRANCISCO,2,1,1,11,2014,Gasoline,13.122,32.1
30004504,SAN FRANCISCO,3,1,1,11,2014,Gasoline,13.122,32.1
30004504,SAN FRANCISCO,4,1,1,11,2014,Gasoline,13.122,32.1
30004504,SAN FRANCISCO,1,1,1,11,2014,Gasoline,2.93,32.1
30004504,SAN FRANCISCO,2,1,1,11,2014,Gasoline,2.93,32.1
30004504,SAN FRANCISCO,3,1,1,11,2014,Gasoline,2.93,32.1
30004504,SAN FRANCISCO,4,1,1,11,2014,Gasoline,2.93,32.1
30004504,SAN FRANCISCO,1,1,1,11,2014,Gasoline,13.208,32.1
30004504,SAN FRANCISCO,2,1,1,11,2014,Gasoline,13.208,32.1
30004504,SAN FRANCISCO,3,1,1,11,2014,Gasoline,13.208,32.1
30004504,SAN FRANCISCO,4,1,1,11,2014,Gasoline,13.208,32.1
30004504,SAN FRANCISCO,1,1,1,11,2014,Gasoline,9.079,32.1
30004504,SAN FRANCISCO,2,1,1,11,2014,Gasoline,9.079,32.1
30004504,SAN FRANCISCO,3,1,1,11,2014,Gasoline,9.079,32.1
30004504,SAN FRANCISCO,4,1,1,11,2014,Gasoline,9.079,32.1
30004504,SAN FRANCISCO,1,1,1,11,2014,Gasoline,5.494,32.1
30004504,SAN FRANCISCO,2,1,1,11,2014,Gasoline,5.494,32.1
30004504,SAN FRANCISCO,3,1,1,11,2014,Gasoline,5.494,32.1
30004504,SAN FRANCISCO,4,1,1,11,2014,Gasoline,5.494,32.1
30004597,SAN FRANCISCO,1,2,1,10,2007,Gasoline,1.854,27.5
30004597,SAN FRANCISCO,2,2,1,10,2007,Gasoline,1.854,27.5
30004597,SAN FRANCISCO,1,2,1,10,2007,Gasoline,1.899,27.5
30004597,SAN FRANCISCO,2,2,1,10,2007,Gasoline,1.899,27.5
30004597,SAN FRANCISCO,1,2,1,10,2007,Gasoline,7.314,27.5
30004597,SAN FRANCISCO,2,2,1,10,2007,Gasoline,7.314,27.5
30004597,SAN FRANCISCO,1,2,1,10,2007,Gasoline,3.998,27.5
30004597,SAN FRANCISCO,2,2,1,10,2007,Gasoline,3.998,27.5
30004597,SAN FRANCISCO,1,2,1,10,2007,Gasoline,3.662,27.5
30004597,SAN FRANCISCO,2,2,1,10,2007,Gasoline,3.662,27.5
30004597,SAN FRANCISCO,1,2,1,10,2007,Gasoline,10.28,27.5
30004597,SAN FRANCISCO,2,2,1,10,2007,Gasoline,10.28,27.5
30004597,SAN FRANCISCO,1,1,1,10,2015,Gasoline,1.854,33.3
30004597,SAN FRANCISCO,2,1,1,10,2015,Gasoline,1.854,33.3
30004597,SAN FRANCISCO,1,1,1,10,2015,Gasoline,1.899,33.3
30004597,SAN FRANCISCO,2,1,1,10,2015,Gasoline,1.899,33.3
30004597,SAN FRANCISCO,1,1,1,10,2015,Gasoline,7.314,33.3
30004597,SAN FRANCISCO,2,1,1,10,2015,Gasoline,7.314,33.3
30004597,SAN FRANCISCO,1,1,1,10,2015,Gasoline,3.998,33.3
30004597,SAN FRANCISCO,2,1,1,10,2015,Gasoline,3.998,33.3
30004597,SAN FRANCISCO,1,1,1,10,2015,Gasoline,3.662,33.3
30004597,SAN FRANCISCO,2,1,1,10,2015,Gasoline,3.662,33.3
30004597,SAN FRANCISCO,1,1,1,10,2015,Gasoline,10.28,33.3
30004597,SAN FRANCISCO,2,1,1,10,2015,Gasoline,10.28,33.3
30004597,SAN FRANCISCO,1,2,1,10,2007,Gasoline,1.854,27.5
30004597,SAN FRANCISCO,2,2,1,10,2007,Gasoline,1.854,27.5
30004597,SAN FRANCISCO,1,2,1,10,2007,Gasoline,1.899,27.5
30004597,SAN FRANCISCO,2,2,1,10,2007,Gasoline,1.899,27.5
30004597,SAN FRANCISCO,1,2,1,10,2007,Gasoline,7.314,27.5
30004597,SAN FRANCISCO,2,2,1,10,2007,Gasoline,7.314,27.5
